Zipcode,Population,Household Income,Median Age,Median Male Age,Median Female Age,Per Capita Income
40208,17037.0,28026.0,22.7,23.8,21.9,16263.0
40209,249.0,32500.0,37.0,36.2,38.3,15192.0
40210,14307.0,23330.0,33.4,28.8,36.6,14285.0
40211,23215.0,27565.0,33.9,28.3,36.9,15928.0
40212,17486.0,24957.0,35.4,35.2,35.6,13904.0
40213,16221.0,42437.0,37.9,37.2,38.8,27405.0
40214,45352.0,41449.0,36.8,35.6,37.9,23016.0
40215,20692.0,32306.0,34.4,34.0,34.7,16717.0
40216,41539.0,43358.0,40.5,36.4,43.6,22821.0
40217,12679.0,50498.0,36.4,34.7,38.7,29922.0
40218,34424.0,44587.0,34.6,32.8,35.5,24032.0
40219,39537.0,46931.0,36.3,34.3,38.3,24033.0
40220,33240.0,62366.0,39.4,37.6,41.7,34642.0
40222,21943.0,73220.0,41.6,38.6,44.3,50757.0
40223,23329.0,78076.0,41.3,38.2,44.2,44974.0
40228,16182.0,66687.0,42.6,39.2,46.1,32417.0
40229,38879.0,58685.0,36.0,34.9,37.0,25173.0
40231,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
40241,30144.0,78331.0,42.3,39.4,44.5,45356.0
40242,11056.0,68004.0,40.1,38.2,41.2,35340.0
40243,10414.0,73448.0,44.8,44.4,46.1,38933.0
40245,34409.0,114092.0,39.6,39.0,39.9,50596.0
40258,26937.0,51184.0,37.0,35.2,39.3,24901.0
40272,37984.0,55052.0,40.4,39.4,41.5,26415.0
40280,685.0,-666666666.0,19.8,20.1,19.6,12493.0
40291,37857.0,70234.0,39.6,37.1,41.7,32783.0
40299,40808.0,76587.0,39.9,38.8,41.7,36725.0
40310,337.0,38516.0,39.2,38.5,40.8,19195.0
40311,7349.0,42872.0,39.8,39.3,40.2,22536.0
40312,4785.0,29982.0,40.6,38.5,41.8,20175.0
40313,3316.0,30583.0,29.2,29.6,28.3,12826.0
40316,306.0,-666666666.0,40.8,40.4,58.5,24634.0
40322,3265.0,42228.0,44.4,40.6,47.0,18660.0
40324,47244.0,67160.0,35.4,34.4,36.2,31373.0
40328,1275.0,32813.0,35.7,26.0,38.6,23240.0
40330,19912.0,48760.0,42.9,40.9,44.6,25431.0
40334,69.0,-666666666.0,19.8,60.4,16.7,11596.0
40336,12597.0,30518.0,42.8,42.4,43.3,17640.0
40337,5188.0,33544.0,40.0,40.0,40.1,18505.0
40339,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
40342,21952.0,54365.0,41.1,39.1,42.8,26314.0
40346,864.0,-666666666.0,43.2,44.6,42.1,15003.0
40347,2897.0,64474.0,41.4,42.5,39.6,37269.0
40348,490.0,31250.0,55.5,56.8,52.5,21785.0
40350,143.0,-666666666.0,64.5,51.4,72.1,22638.0
40351,21302.0,40422.0,30.9,30.6,31.3,20754.0
40353,22548.0,43540.0,39.1,37.1,41.4,22912.0
40356,43722.0,56399.0,38.9,37.3,39.8,31420.0
40358,783.0,40525.0,58.3,56.0,58.7,19045.0
40359,6572.0,46901.0,40.3,40.9,39.6,23375.0
40360,6875.0,47931.0,34.9,33.7,37.9,23872.0
40361,18529.0,51858.0,41.2,39.0,42.2,27536.0
40363,19.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,
40370,3000.0,64265.0,41.5,41.4,41.8,30135.0
40371,3128.0,34668.0,43.4,42.3,47.3,17591.0
40372,2090.0,68400.0,41.6,33.0,46.2,27833.0
40374,1787.0,38214.0,43.6,43.3,44.6,18496.0
40376,48.0,-666666666.0,66.6,-666666666.0,-666666666.0,16969.0
40379,3414.0,54091.0,42.4,44.7,38.8,28058.0
40380,7291.0,45614.0,37.8,37.8,37.7,20552.0
40383,23718.0,63555.0,41.6,41.1,42.4,30768.0
40385,2817.0,43106.0,43.1,41.1,45.6,21409.0
40387,1968.0,39219.0,48.5,47.1,49.5,23417.0
40390,7691.0,54417.0,30.4,34.2,27.8,23757.0
40391,35500.0,52834.0,42.1,39.8,43.5,27337.0
40402,2511.0,34496.0,49.1,50.1,46.4,20238.0
40403,24333.0,48870.0,36.6,35.2,37.8,23356.0
40404,853.0,-666666666.0,19.9,19.4,20.2,4226.0
40409,4011.0,36250.0,36.8,36.7,36.8,17101.0
40419,3964.0,33011.0,44.1,46.2,41.4,20809.0
40422,25265.0,42400.0,39.4,37.2,41.1,24879.0
40434,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
40437,5394.0,40032.0,41.9,40.7,42.5,18597.0
40440,2274.0,39621.0,40.3,39.3,40.8,21087.0
40442,1403.0,34833.0,33.4,27.2,40.8,20103.0
40444,14412.0,50344.0,42.8,42.1,44.5,26738.0
40445,751.0,21971.0,47.5,48.5,46.9,15910.0
40447,8331.0,30781.0,39.5,38.5,40.1,16804.0
40448,49.0,-666666666.0,45.6,-666666666.0,-666666666.0,
40456,9852.0,36888.0,43.8,42.4,44.6,21472.0
40460,1311.0,52940.0,34.2,34.6,33.8,19515.0
40461,3683.0,56280.0,39.7,38.8,41.4,22809.0
40464,1428.0,48750.0,46.7,44.3,49.4,23298.0
40468,1747.0,50972.0,46.5,42.1,48.3,24941.0
40472,1782.0,35469.0,52.0,50.6,55.0,17669.0
40475,61474.0,48079.0,33.3,32.1,34.4,25284.0
40481,143.0,-666666666.0,26.8,41.7,26.4,9925.0
40484,10905.0,41790.0,43.4,40.3,45.3,22209.0
40486,2489.0,41417.0,39.3,35.0,45.4,18365.0
40489,4399.0,47913.0,35.8,36.6,33.9,19418.0
40502,26797.0,65748.0,37.2,35.7,37.9,53427.0
40503,29601.0,63165.0,36.4,35.1,37.6,33610.0
40504,28079.0,34555.0,31.0,30.2,32.2,19990.0
40505,25426.0,36729.0,41.0,39.6,43.0,22554.0
40506,2544.0,-666666666.0,19.3,19.7,19.1,3675.0
40507,1727.0,26148.0,44.9,36.5,51.8,48393.0
40508,26372.0,25199.0,22.9,24.0,22.0,15867.0
40509,40186.0,74560.0,35.6,34.0,36.8,42160.0
40510,2022.0,96071.0,36.7,34.9,46.1,28290.0
40511,33116.0,60774.0,35.0,34.6,35.4,27889.0
40513,11100.0,105356.0,44.3,44.6,44.2,55261.0
40514,16143.0,86118.0,38.2,36.1,39.8,40687.0
40515,36637.0,72099.0,37.2,36.6,37.6,40755.0
40516,3364.0,67583.0,41.0,30.9,43.7,37783.0
40517,36708.0,40954.0,32.3,30.1,34.9,24669.0
40601,51082.0,55322.0,40.7,39.5,41.8,28844.0
40604,126.0,-666666666.0,34.7,34.7,-666666666.0,4265.0
40701,30305.0,37616.0,38.2,35.8,41.7,20815.0
40729,4879.0,33237.0,46.1,44.7,46.8,19720.0
40734,4056.0,34107.0,36.4,35.0,37.8,14613.0
40737,916.0,42368.0,38.6,38.6,38.6,25735.0
40740,3220.0,36867.0,34.7,34.6,35.1,17502.0
40741,23746.0,40917.0,40.1,39.1,41.8,23061.0
40743,281.0,43750.0,26.0,26.1,25.9,16622.0
40744,18151.0,43600.0,38.8,38.0,39.9,21620.0
40759,2493.0,27690.0,35.0,37.8,30.1,15706.0
40763,398.0,18869.0,58.5,58.7,56.8,16003.0
40769,18075.0,30470.0,33.7,33.5,33.9,15921.0
40771,1627.0,42250.0,28.7,31.6,22.7,13414.0
40801,526.0,26488.0,42.3,28.6,42.9,14237.0
40806,2424.0,30456.0,39.1,42.1,35.2,20617.0
40807,368.0,49107.0,43.0,38.2,44.1,21581.0
40808,87.0,40500.0,47.2,25.6,48.5,13518.0
40810,1172.0,21875.0,48.5,42.4,49.9,13272.0
40813,453.0,31912.0,49.9,49.8,51.1,18554.0
40815,1198.0,23026.0,40.6,30.5,47.6,14650.0
40816,15.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,
40818,63.0,26250.0,23.5,23.5,23.5,11194.0
40819,535.0,35972.0,43.4,42.5,48.2,23318.0
40820,876.0,28500.0,35.8,33.1,51.2,12689.0
40823,3640.0,26475.0,42.3,42.4,42.1,17120.0
40824,317.0,22340.0,47.2,44.6,48.0,21303.0
40826,640.0,32946.0,38.5,53.5,33.7,13267.0
40827,1076.0,47404.0,32.5,28.7,33.9,16602.0
40828,3682.0,24966.0,39.0,35.1,45.2,11892.0
40829,185.0,-666666666.0,44.5,59.3,35.1,14218.0
40830,125.0,10938.0,62.1,52.3,62.4,11625.0
40831,5205.0,23519.0,40.9,39.9,41.1,16605.0
40840,176.0,-666666666.0,31.7,30.0,31.8,15540.0
40843,281.0,22222.0,57.0,57.6,53.7,13389.0
40844,99.0,29333.0,77.8,-666666666.0,77.3,21153.0
40845,547.0,19534.0,50.7,50.3,51.1,10664.0
40847,372.0,27763.0,37.9,37.3,46.7,15196.0
40849,432.0,25769.0,36.2,33.0,36.8,14279.0
40854,1001.0,25625.0,35.7,29.8,39.6,14717.0
40855,780.0,40139.0,46.8,45.8,47.1,18432.0
40856,723.0,43092.0,39.1,41.0,34.0,15872.0
40858,346.0,25515.0,53.1,54.2,45.6,16831.0
40862,460.0,36375.0,48.3,48.3,48.3,21420.0
40863,530.0,18352.0,52.9,53.0,42.0,9606.0
40865,429.0,25208.0,41.9,40.9,43.6,15544.0
40868,928.0,22400.0,48.1,34.9,49.5,13338.0
40870,381.0,28000.0,38.0,43.3,29.5,14230.0
40873,2245.0,38538.0,40.7,44.1,35.5,15063.0
40874,394.0,49896.0,52.2,52.0,52.4,26840.0
40902,1359.0,20592.0,37.0,32.6,39.6,8556.0
40903,485.0,21250.0,37.1,37.9,33.9,13958.0
40906,11814.0,30516.0,40.5,36.2,44.2,20444.0
40913,391.0,37981.0,30.3,23.0,39.3,11166.0
40914,195.0,-666666666.0,61.2,61.9,59.2,27144.0
40915,813.0,29320.0,56.5,44.6,64.5,19353.0
40921,211.0,34643.0,57.1,59.5,52.4,21240.0
40923,452.0,43913.0,49.7,32.7,51.4,17999.0
40927,364.0,38553.0,33.2,33.1,34.2,16504.0
40935,2935.0,19075.0,40.0,40.1,39.9,11745.0
40939,170.0,-666666666.0,52.5,54.8,44.2,8565.0
40940,478.0,19500.0,35.2,31.0,35.5,13534.0
40941,283.0,-666666666.0,40.1,45.1,40.1,13129.0
40943,595.0,26989.0,47.4,47.6,46.9,12783.0
40946,236.0,23381.0,57.9,68.0,57.7,14755.0
40949,752.0,38450.0,46.1,42.5,46.8,16629.0
40953,618.0,30667.0,38.6,27.5,53.1,13462.0
40958,291.0,-666666666.0,60.2,60.4,57.6,18233.0
40962,18220.0,26383.0,39.4,36.9,41.4,14861.0
40964,42.0,-666666666.0,60.3,-666666666.0,43.5,46364.0
40965,12415.0,24556.0,43.2,42.6,43.6,16879.0
40972,1051.0,-666666666.0,45.8,45.2,47.7,16005.0
40977,10512.0,25720.0,40.4,38.1,43.3,14442.0
40979,20.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,
40982,327.0,-666666666.0,29.8,34.3,29.5,11905.0
40983,455.0,-666666666.0,27.0,28.1,26.8,9733.0
40988,390.0,22750.0,30.6,26.8,42.0,12582.0
40995,157.0,19167.0,48.3,32.8,48.7,7241.0
40997,352.0,-666666666.0,29.4,23.4,40.9,5266.0
41001,17398.0,80033.0,39.1,38.1,40.5,33078.0
41002,2656.0,45000.0,39.2,33.9,41.1,22737.0
41003,2327.0,42756.0,43.9,41.9,44.0,23054.0
41004,4010.0,44243.0,40.2,40.6,38.3,23556.0
41005,24458.0,81608.0,35.9,34.9,37.2,31270.0
41006,4374.0,62734.0,39.8,37.1,44.4,25426.0
41007,4292.0,69886.0,45.0,40.3,49.6,32746.0
41008,6832.0,42896.0,39.9,37.3,44.0,24748.0
41010,3681.0,44475.0,45.0,45.3,44.8,21430.0
41011,25886.0,45532.0,36.2,35.1,37.9,32487.0
41014,7101.0,40153.0,35.7,35.2,36.8,21561.0
41015,20492.0,51084.0,40.5,39.0,41.8,27469.0
41016,5956.0,47250.0,37.4,36.0,38.0,24918.0
41017,40051.0,77559.0,39.0,38.6,39.5,41684.0
41018,27663.0,55535.0,36.4,33.6,39.2,27986.0
41030,5949.0,54250.0,40.7,40.6,42.0,25948.0
41031,15812.0,50574.0,43.0,41.8,43.8,24124.0
41033,1890.0,59063.0,39.8,35.8,40.9,22481.0
41034,932.0,61700.0,41.1,41.8,38.4,28253.0
41035,11602.0,43653.0,31.4,33.0,29.7,21280.0
41039,2709.0,45357.0,44.2,44.9,43.6,24357.0
41040,7222.0,39032.0,40.6,40.9,40.4,21527.0
41041,7045.0,39688.0,40.2,37.7,42.6,25024.0
41042,51892.0,59018.0,38.7,36.8,40.8,31182.0
41043,1631.0,57150.0,52.7,53.4,51.7,28973.0
41044,897.0,56071.0,36.6,41.3,35.4,30773.0
41045,1620.0,51298.0,37.8,39.0,34.3,22820.0
41046,1263.0,38472.0,31.9,26.6,38.0,15933.0
41048,15560.0,98304.0,34.6,36.2,33.5,38438.0
41049,2393.0,40511.0,34.5,34.7,34.0,19808.0
41051,30166.0,80295.0,34.0,33.7,34.2,28885.0
41052,80.0,-666666666.0,65.3,65.2,65.5,45169.0
41055,2060.0,58125.0,40.8,38.4,45.1,28787.0
41056,13947.0,37484.0,40.8,39.2,44.5,24786.0
41059,2640.0,81509.0,49.2,44.6,52.1,31335.0
41062,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
41063,3055.0,61574.0,47.5,45.5,49.2,28776.0
41064,1848.0,38906.0,42.4,40.0,45.4,20490.0
41071,20793.0,42037.0,35.5,34.6,36.1,27503.0
41073,5792.0,57374.0,39.2,39.3,38.7,37176.0
41074,5458.0,49032.0,38.4,38.8,38.3,25690.0
41075,16525.0,74182.0,40.0,39.8,40.3,41409.0
41076,17198.0,57539.0,40.1,40.0,40.2,31247.0
41080,2207.0,74877.0,42.8,40.5,49.1,28974.0
41083,1270.0,39231.0,46.2,48.8,42.4,23858.0
41085,994.0,48125.0,30.7,29.6,32.7,16208.0
41086,2877.0,54257.0,40.7,51.2,33.0,23565.0
41091,20170.0,106146.0,38.9,38.0,40.1,44173.0
41092,3891.0,69676.0,38.2,34.9,42.0,27353.0
41093,2950.0,42978.0,43.5,44.1,40.8,19995.0
41094,15769.0,73948.0,35.2,35.8,34.6,33908.0
41095,3652.0,42656.0,37.0,30.8,42.4,22278.0
41097,7194.0,44964.0,39.7,36.7,42.7,20965.0
41098,1821.0,34063.0,33.6,35.6,33.3,21957.0
41099,1077.0,-666666666.0,19.6,19.6,19.5,3387.0
41101,18594.0,38256.0,38.4,36.3,40.7,25274.0
41102,20300.0,50881.0,44.7,43.6,45.9,28391.0
41121,1209.0,31458.0,47.8,43.6,51.7,30671.0
41124,983.0,39875.0,37.9,37.9,37.9,17115.0
41129,10444.0,54987.0,44.0,43.4,44.7,25926.0
41132,335.0,-666666666.0,41.1,31.6,43.5,18479.0
41135,101.0,24931.0,51.9,61.4,43.9,16870.0
41139,8004.0,50927.0,41.7,40.6,45.0,27592.0
41141,1777.0,27031.0,45.1,44.4,45.6,19222.0
41142,76.0,-666666666.0,59.4,-666666666.0,-666666666.0,25821.0
41143,14234.0,34565.0,40.5,38.0,45.2,19477.0
41144,10268.0,38116.0,43.0,39.3,45.3,21486.0
41146,421.0,-666666666.0,39.9,39.9,40.0,10637.0
41149,513.0,30132.0,55.9,53.1,57.0,12033.0
41159,538.0,14964.0,46.2,51.1,38.6,15012.0
41164,13030.0,30844.0,42.3,44.4,39.8,16226.0
41166,1211.0,49477.0,46.1,46.1,45.5,22826.0
41168,2333.0,52591.0,45.7,45.3,47.9,23683.0
41169,5309.0,58103.0,43.0,42.4,43.6,28338.0
41171,5199.0,40536.0,40.3,38.8,42.0,13641.0
41174,1032.0,46319.0,52.1,54.8,51.0,21291.0
41175,5429.0,47159.0,38.3,37.1,42.1,24179.0
41179,7816.0,28819.0,43.6,43.5,43.6,20651.0
41180,841.0,34688.0,52.4,54.0,51.6,22138.0
41183,1598.0,48681.0,48.1,46.8,49.5,23771.0
41189,2076.0,34042.0,41.2,37.9,43.4,18456.0
41201,151.0,37833.0,63.5,66.4,63.2,17293.0
41203,875.0,22566.0,34.3,32.7,34.7,14873.0
41204,525.0,-666666666.0,39.9,34.5,43.2,20912.0
41214,617.0,-666666666.0,46.9,48.8,37.5,13780.0
41216,1283.0,59000.0,34.1,26.4,42.6,24939.0
41219,1944.0,32000.0,42.8,49.7,40.4,18574.0
41222,2395.0,38393.0,48.0,45.6,50.0,23005.0
41224,5840.0,35896.0,43.2,39.1,48.9,14662.0
41226,324.0,18472.0,50.6,44.9,51.5,8724.0
41230,12328.0,33852.0,39.7,38.4,41.5,18586.0
41231,1026.0,28750.0,39.4,33.9,42.0,22745.0
41232,785.0,27891.0,41.2,41.3,41.1,12540.0
41234,609.0,-666666666.0,40.3,41.7,40.1,23574.0
41238,598.0,41726.0,35.4,37.1,34.1,21942.0
41240,6610.0,38829.0,42.1,38.4,44.3,20299.0
41250,1259.0,41250.0,33.4,30.2,33.9,16486.0
41254,316.0,35865.0,28.3,22.4,48.3,20997.0
41255,1188.0,37414.0,36.5,37.6,35.6,18302.0
41256,3253.0,39581.0,35.9,35.1,36.9,28976.0
41257,539.0,36771.0,37.7,37.1,38.4,24576.0
41260,889.0,22639.0,41.1,44.5,29.8,13735.0
41262,1001.0,42031.0,37.5,23.3,39.0,15770.0
41263,442.0,-666666666.0,40.3,40.3,41.5,17232.0
41264,471.0,-666666666.0,41.4,41.2,47.2,12514.0
41265,1392.0,45000.0,42.4,44.0,36.7,21532.0
41267,939.0,27656.0,26.5,26.4,28.6,13670.0
41268,512.0,25982.0,55.9,45.9,59.7,14362.0
41271,190.0,29018.0,53.8,53.2,62.8,14890.0
41274,603.0,12321.0,33.6,42.2,28.3,11837.0
41301,6511.0,24869.0,40.7,39.8,41.6,15351.0
41311,6507.0,23586.0,42.5,39.2,45.3,15795.0
41314,4759.0,24044.0,42.8,40.9,44.3,17225.0
41317,84.0,-666666666.0,31.0,44.3,25.4,22640.0
41332,868.0,28068.0,53.5,50.9,54.6,17191.0
41339,10712.0,27050.0,41.1,39.0,43.5,18437.0
41348,979.0,18393.0,45.3,47.5,43.5,15419.0
41352,670.0,36667.0,48.4,51.3,47.8,17475.0
41360,464.0,-666666666.0,47.9,38.6,49.5,18269.0
41365,234.0,16159.0,52.5,56.4,47.3,16804.0
41366,27.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,
41367,182.0,-666666666.0,58.3,49.9,58.4,18875.0
41385,561.0,43036.0,41.0,41.4,38.6,13482.0
41390,22.0,-666666666.0,58.5,-666666666.0,-666666666.0,6995.0
41397,33.0,-666666666.0,65.0,-666666666.0,61.5,24191.0
41408,485.0,20650.0,42.3,42.5,40.8,16912.0
41421,372.0,32863.0,45.2,53.1,43.9,16065.0
41425,1075.0,38889.0,40.1,40.1,40.3,22019.0
41464,635.0,21083.0,47.3,47.6,40.8,16231.0
41465,11551.0,30123.0,41.0,40.6,42.3,18417.0
41472,10384.0,34049.0,40.5,37.8,44.9,16400.0
41501,23078.0,35291.0,38.2,37.3,40.2,25595.0
41503,533.0,57813.0,58.4,62.6,55.0,32531.0
41512,854.0,33875.0,46.8,46.1,49.6,18411.0
41513,334.0,42813.0,38.7,36.9,49.3,24201.0
41514,3200.0,29980.0,44.6,43.5,45.1,17766.0
41517,148.0,53162.0,55.2,26.9,55.4,16272.0
41519,1107.0,29760.0,44.2,37.8,45.9,21734.0
41522,5107.0,27446.0,46.1,45.0,46.7,17050.0
41524,167.0,27935.0,44.3,36.7,52.8,11418.0
41526,79.0,-666666666.0,66.5,-666666666.0,69.1,23885.0
41527,884.0,53345.0,35.8,34.0,44.6,22639.0
41528,757.0,19265.0,38.1,37.6,38.5,12455.0
41531,981.0,34048.0,38.8,29.5,48.0,17053.0
41534,268.0,-666666666.0,52.1,52.4,47.7,11740.0
41535,422.0,55577.0,39.8,36.6,56.0,24211.0
41537,5061.0,31620.0,41.2,38.3,44.7,19003.0
41538,49.0,-666666666.0,55.0,55.3,-666666666.0,27302.0
41539,1515.0,42899.0,40.1,36.9,40.9,20653.0
41540,224.0,49125.0,41.5,38.8,44.1,23547.0
41543,185.0,37778.0,58.7,58.6,60.2,17741.0
41544,754.0,36125.0,49.4,45.7,53.1,22767.0
41547,449.0,18147.0,57.3,48.6,68.5,14176.0
41548,909.0,26250.0,34.6,32.9,37.4,18539.0
41553,2157.0,38938.0,42.7,42.0,45.6,20691.0
41554,817.0,31447.0,53.5,52.1,57.6,23090.0
41555,621.0,19167.0,39.6,39.1,39.7,13901.0
41557,1594.0,38472.0,43.0,43.9,42.5,23203.0
41558,803.0,38041.0,43.7,44.4,42.9,16807.0
41559,198.0,-666666666.0,29.7,41.3,27.7,12649.0
41560,183.0,33450.0,57.4,55.5,68.1,21140.0
41562,3045.0,42005.0,42.0,43.2,41.9,21235.0
41563,441.0,-666666666.0,38.8,37.0,39.9,12879.0
41564,935.0,35833.0,39.6,39.7,39.6,22807.0
41566,923.0,-666666666.0,34.4,30.3,35.6,15500.0
41567,179.0,-666666666.0,46.5,46.9,40.7,12130.0
41568,738.0,16128.0,50.3,46.3,56.0,13871.0
41571,496.0,54063.0,41.7,42.6,40.8,20999.0
41572,3423.0,36754.0,45.2,46.3,43.9,19983.0
41601,712.0,34156.0,44.2,44.7,38.0,25323.0
41602,1002.0,48179.0,42.6,46.3,33.1,18086.0
41603,1499.0,27692.0,49.5,49.0,50.0,18755.0
41604,375.0,29646.0,59.4,58.5,59.8,23027.0
41605,727.0,45217.0,44.3,38.2,46.4,18587.0
41606,986.0,24813.0,42.7,29.8,48.5,15996.0
41607,471.0,26458.0,50.3,28.3,53.5,23055.0
41612,160.0,-666666666.0,44.7,52.5,44.2,11578.0
41615,808.0,-666666666.0,31.1,38.5,21.3,9397.0
41616,581.0,20625.0,50.6,50.3,50.8,13647.0
41619,173.0,40250.0,67.2,69.9,49.9,22860.0
41621,142.0,-666666666.0,44.5,28.3,54.6,22925.0
41622,155.0,60556.0,49.3,41.9,49.5,31228.0
41630,1397.0,20587.0,44.0,43.4,45.8,22973.0
41631,1181.0,35649.0,41.1,46.3,38.8,15050.0
41632,480.0,28750.0,50.2,50.6,49.7,16448.0
41635,2800.0,25030.0,44.3,38.0,51.0,16041.0
41636,995.0,26136.0,31.2,26.5,34.8,11972.0
41640,1053.0,29758.0,47.6,47.1,47.9,13004.0
41642,445.0,23170.0,56.5,57.5,55.6,20789.0
41643,73.0,-666666666.0,49.1,28.8,49.3,11068.0
41645,1349.0,36250.0,44.6,47.3,34.8,23172.0
41647,1707.0,28144.0,42.2,34.3,46.2,16029.0
41649,2205.0,24038.0,42.9,44.5,42.4,26726.0
41650,422.0,23611.0,37.4,37.8,32.5,12154.0
41653,10404.0,33892.0,40.5,38.3,43.0,19756.0
41655,905.0,20275.0,40.7,33.5,45.2,11341.0
41659,405.0,28125.0,58.3,52.3,63.0,17616.0
41660,678.0,46379.0,34.5,38.7,32.1,14381.0
41663,656.0,-666666666.0,46.0,37.2,49.1,15092.0
41666,1070.0,23011.0,36.2,34.7,36.5,13131.0
41667,710.0,42917.0,32.3,40.2,25.7,18329.0
41669,746.0,19167.0,38.4,41.9,36.2,10468.0
41701,16445.0,38000.0,42.5,39.5,44.9,21909.0
41712,376.0,71761.0,42.7,52.1,34.7,27255.0
41713,107.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,
41714,433.0,-666666666.0,38.5,45.6,25.4,9338.0
41719,1108.0,27962.0,48.1,37.8,52.1,19423.0
41721,531.0,16745.0,49.2,39.5,49.9,14224.0
41722,1043.0,21603.0,44.7,44.7,44.0,18331.0
41723,1186.0,15147.0,41.6,32.5,44.3,15772.0
41725,241.0,23083.0,9.5,28.1,9.2,12124.0
41727,822.0,-666666666.0,31.1,37.1,28.7,22927.0
41729,118.0,-666666666.0,17.3,-666666666.0,11.9,
41731,1048.0,26685.0,51.5,51.4,51.6,16498.0
41735,195.0,29408.0,38.3,38.6,35.8,14268.0
41739,117.0,-666666666.0,29.5,29.4,34.2,10117.0
41740,1090.0,56774.0,35.8,32.1,40.6,23864.0
41745,454.0,30402.0,33.2,34.3,30.8,17137.0
41746,416.0,18077.0,39.6,39.3,46.5,18174.0
41749,3399.0,38138.0,43.8,44.0,43.6,17367.0
41751,195.0,53125.0,56.6,62.5,51.2,30482.0
41754,403.0,-666666666.0,30.2,30.3,27.8,15138.0
41759,271.0,32969.0,42.7,42.9,33.7,16216.0
41760,5.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,
41762,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
41763,653.0,17449.0,35.2,38.4,31.2,13608.0
41764,736.0,36630.0,33.2,37.1,33.1,14461.0
41766,217.0,32885.0,39.9,41.0,39.8,11702.0
41772,264.0,42885.0,35.1,17.6,42.6,17170.0
41773,1446.0,19857.0,40.2,38.0,46.1,12432.0
41774,2383.0,34615.0,40.6,39.9,41.3,19655.0
41775,44.0,-666666666.0,63.9,-666666666.0,-666666666.0,13618.0
41776,1370.0,29892.0,34.3,32.2,34.7,14532.0
41777,904.0,27143.0,49.2,35.9,52.3,11198.0
41804,424.0,34203.0,55.3,54.8,55.7,24729.0
41810,321.0,40719.0,55.0,53.6,58.4,26028.0
41812,276.0,31167.0,46.1,34.9,46.9,22647.0
41815,1045.0,-666666666.0,45.2,22.6,51.3,9749.0
41817,212.0,34833.0,49.7,31.7,56.1,24790.0
41819,295.0,-666666666.0,50.6,48.3,57.8,19578.0
41821,478.0,-666666666.0,38.6,41.3,37.8,15446.0
41822,2067.0,30395.0,38.5,37.8,45.1,18280.0
41824,1099.0,19524.0,49.0,50.3,48.4,15354.0
41825,692.0,28997.0,39.2,36.5,49.4,16490.0
41826,664.0,47105.0,57.5,46.9,60.9,23173.0
41828,731.0,27692.0,45.2,46.4,44.5,18226.0
41831,801.0,34375.0,51.2,49.3,51.9,28328.0
41832,364.0,60521.0,32.6,47.2,30.0,24551.0
41833,521.0,32250.0,48.3,48.6,48.1,15973.0
41834,341.0,24750.0,56.2,56.6,53.7,15574.0
41835,895.0,27500.0,47.7,52.4,38.0,15843.0
41836,1316.0,42017.0,28.9,33.5,27.8,16932.0
41837,1436.0,29970.0,30.9,30.5,31.2,14794.0
41838,499.0,32500.0,45.7,44.6,51.9,16667.0
41839,1541.0,29615.0,42.1,43.3,40.4,14684.0
41840,861.0,29405.0,38.0,35.1,44.3,19737.0
41843,564.0,16076.0,48.0,44.5,55.7,23204.0
41844,1598.0,26563.0,23.0,21.5,25.9,14886.0
41845,171.0,-666666666.0,52.9,60.7,52.3,21861.0
41847,434.0,-666666666.0,49.0,53.2,48.8,24826.0
41848,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
41849,85.0,-666666666.0,40.0,14.6,40.5,
41855,846.0,48906.0,32.6,34.7,24.7,20875.0
41858,7170.0,28404.0,43.2,41.8,45.1,20986.0
41859,355.0,19643.0,58.3,60.3,55.9,14743.0
41861,94.0,44833.0,49.8,49.7,60.1,19436.0
41862,867.0,27330.0,48.8,48.1,49.5,16484.0
42001,28782.0,46778.0,41.7,40.8,43.3,36096.0
42003,28667.0,39778.0,42.4,40.5,43.9,25809.0
42020,1924.0,57348.0,37.4,36.0,40.0,27059.0
42021,1573.0,31917.0,44.8,46.1,43.9,21638.0
42022,185.0,71467.0,54.8,55.0,51.7,39189.0
42023,2290.0,41875.0,43.7,42.5,45.7,23979.0
42024,1179.0,41979.0,48.1,44.1,53.1,29763.0
42025,19582.0,53707.0,42.8,40.9,43.9,28149.0
42027,1860.0,42244.0,54.5,52.8,55.1,28966.0
42028,850.0,41357.0,29.5,34.2,29.3,16546.0
42029,6210.0,50194.0,42.9,41.9,43.7,27653.0
42031,3013.0,34651.0,45.5,48.1,45.0,23125.0
